go_version,dragonfly_revision,mayfly_revision,cma_es_revision,benchmark,dimensions,budget,base_seed,optimizer,rank,run,seed,best_cost,function_evaluations,iterations,execution_seconds
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,5,20260831,168.04454067024392,20000,499,0.215659914
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,6,20260832,178.67709279346823,20000,499,0.151766428
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,7,20260833,150.53702392576446,20000,499,0.309639414
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,8,20260834,198.95618339999743,20000,499,0.144824909
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,9,20260835,202.60884043437048,20000,499,0.203363545
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,10,20260836,143.29214044108406,20000,499,0.219069248
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,11,20260837,176.8098890592356,20000,499,0.269754439
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,12,20260838,182.40025756169194,20000,499,0.244037944
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,13,20260839,150.05259316518936,20000,499,0.16735745
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,14,20260840,152.49833563831302,20000,499,0.259074002
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,15,20260841,184.56545863820804,20000,499,0.220572386
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,16,20260842,161.31946505968432,20000,499,0.249718747
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,17,20260843,152.99715996329326,20000,499,0.292628786
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,18,20260844,169.37534187878256,20000,499,0.250933647
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,19,20260845,131.17361319941736,20000,499,0.281445907
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,20,20260846,159.5736985066657,20000,499,0.307110927
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,21,20260847,154.9957534552842,20000,499,0.239522385
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,22,20260848,166.14836602829402,20000,499,0.174060878
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,23,20260849,200.1109046069333,20000,499,0.22895628
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,24,20260850,174.7517571522834,20000,499,0.20256595
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,25,20260851,159.56331311072094,20000,499,0.153917908
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,26,20260852,152.3801698609626,20000,499,0.286888617
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,27,20260853,162.32047107606388,20000,499,0.213077928
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,28,20260854,165.90114269253186,20000,499,0.234709088
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,29,20260855,194.09552368379195,20000,499,0.211755122
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,30,20260856,167.7605557459308,20000,499,0.202379542
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,1,20260827,23.885878282993986,20000,322,0.024353599
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,2,20260828,31.8401745141947,20000,322,0.045527016
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,3,20260829,20.055456203868687,20000,322,0.041025774
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,4,20260830,32.89172812328792,20000,322,0.062075361
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,5,20260831,26.997640706192954,20000,322,0.049206219
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,6,20260832,15.188867596641842,20000,322,0.030605708
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,7,20260833,26.906369017008046,20000,322,0.054875986
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,8,20260834,25.70740929879105,20000,322,0.029471755
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,9,20260835,19.9486482356362,20000,322,0.053074972
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,10,20260836,30.969640773138167,20000,322,0.044100914
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,11,20260837,33.050040978934874,20000,322,0.030757684
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,12,20260838,20.910643929815137,20000,322,0.043897045
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,13,20260839,23.95105387018515,20000,322,0.047286404
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,14,20260840,27.12253761560521,20000,322,0.064833419
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,15,20260841,26.91784208790216,20000,322,0.050527208
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,16,20260842,39.80070609634646,20000,322,0.043528
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,17,20260843,23.89787079944591,20000,322,0.069406388
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,18,20260844,38.890505271841846,20000,322,0.057932478
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,19,20260845,21.922228321203136,20000,322,0.038051695
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,20,20260846,7.05092182531132,20000,322,0.04623682
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,21,20260847,29.03425620418443,20000,322,0.051598584
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,22,20260848,12.948855437124621,20000,322,0.042467171
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,23,20260849,72.61200479791944,20000,322,0.043230125
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,24,20260850,25.86911588659933,20000,322,0.035203332
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,25,20260851,25.050214562769213,20000,322,0.054729109
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,26,20260852,34.34958540480147,20000,322,0.032513511
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,27,20260853,16.92529887657338,20000,322,0.03701098
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,28,20260854,12.953157358829515,20000,322,0.023908077
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,29,20260855,32.85742372563777,20000,322,0.070080153
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,MA,1,30,20260856,37.931893124837245,20000,322,0.068569124
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,1,20260827,97.84005530552227,20000,1429,1.840263841
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,2,20260828,63.87012890324692,20000,1429,1.783873123
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,3,20260829,81.81104957648512,20000,1429,1.593068273
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,4,20260830,97.50543526919665,20000,1429,1.746180415
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,5,20260831,89.70593149257186,20000,1429,1.6407535439999998
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,6,20260832,98.60148246621392,20000,1429,1.919091485
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,7,20260833,46.178352896532004,20000,1429,1.806529633
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,8,20260834,97.67576219229119,20000,1429,1.968995006
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,9,20260835,53.478532778254646,20000,1429,1.733450537
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,10,20260836,52.19609477291246,20000,1429,1.6241584740000001
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,11,20260837,87.84859446250994,20000,1429,1.6208497830000002
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,12,20260838,75.36198948682247,20000,1429,1.6890333100000001
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,13,20260839,67.49584763910326,20000,1429,1.716890389
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,14,20260840,75.55575387372411,20000,1429,1.399053977
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,15,20260841,84.05705071008208,20000,1429,1.823515817
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,16,20260842,80.89944734497485,20000,1429,1.795387402
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,17,20260843,74.77573027619582,20000,1429,1.5330197939999999
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,18,20260844,56.98329492897477,20000,1429,1.788477591
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,19,20260845,101.69252253626422,20000,1429,1.723441212
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,20,20260846,64.04552697844028,20000,1429,1.658926133
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,21,20260847,77.97044063092949,20000,1429,1.51676269
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,22,20260848,88.99618436213717,20000,1429,1.583636191
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,23,20260849,99.76394462712366,20000,1429,1.573050251
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,24,20260850,65.98642218957093,20000,1429,1.631038253
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,25,20260851,57.35848177405103,20000,1429,1.846052129
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,26,20260852,98.57770654274071,20000,1429,1.9155961769999998
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,27,20260853,90.95826079728897,20000,1429,1.678181062
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,28,20260854,93.85559033174144,20000,1429,1.414996792
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,29,20260855,51.202738932223184,20000,1429,1.948188049
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,CMA-ES,2,30,20260856,73.26071908098368,20000,1429,1.768187395
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Ackley,30,20000,20260827,DA,3,1,20260827,10.390413717525169,20000,499,0.245074189
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Ackley,30,20000,20260827,DA,3,2,20260828,11.010495503075958,20000,499,0.230116423
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Ackley,30,20000,20260827,DA,3,3,20260829,10.270916607411868,20000,499,0.266764156
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Ackley,30,20000,20260827,DA,3,4,20260830,10.568179574225598,20000,499,0.338871263
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Ackley,30,20000,20260827,DA,3,5,20260831,9.591580765367267,20000,499,0.237543064
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Ackley,30,20000,20260827,DA,3,6,20260832,9.488087380050791,20000,499,0.342211103
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Ackley,30,20000,20260827,DA,3,7,20260833,11.291309207170482,20000,499,0.353624949
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Ackley,30,20000,20260827,DA,3,8,20260834,10.342002243785602,20000,499,0.269565027
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Ackley,30,20000,20260827,DA,3,9,20260835,10.676025027043295,20000,499,0.34141686
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Ackley,30,20000,20260827,DA,3,10,20260836,10.044277995021176,20000,499,0.174567371
